                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     180                                      820                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.8182884986487176E+007                  2.8705156656095418E+006                  7.0708762491677689E+003                  4.8707871896573280E+000                  1.4706396316673618E+000                 -2.1808636569097328E+000                  6.9654206172726230E-001                  1.0405703760790625E-005                  2.8288128253136541E-001                  2.3738452309109148E-005                  5.0339305974318599E-003                  9.3463347347398709E-003                  2.0850244238750362E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0492077418821066E+000                  9.4839272986299193E-005                  4.2052466859584925E-001                  4.1313842906074765E-003                  2.7304574526664550E-003                  1.4067539126087197E-002                  3.1275366358125556E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4573733546063704E+004                  7.3970406570101622E+006                  3.0795843497024732E+009                  4.8408760354413971E+000                  4.8408760354413980E+000                  3.2446457598284290E-041                  1.5655570936623661E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.8938421124956775E+014                               "r25.12.1"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260417"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  1.4999999999764684E+000                  1.6746545332045978E-001                  3.8875974090194458E+000                 -7.3681408017221370E+000                  4.3278727981676361E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2843480644887370E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999999741249E+000                  1.6746194196058961E-001                  3.8961363193770513E+000                 -7.3574726102318744E+000                  4.3480358690051695E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.4406627911946598E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999999694373E+000                  1.6745508940304377E-001                  3.9071763503245087E+000                 -7.3508096865104386E+000                  4.3673054009175436E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.5402573113873532E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999999670937E+000                  1.6745171516970150E-001                  3.9156406369755929E+000                 -7.3483777396165042E+000                  4.3796929605662136E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.5769914460259001E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999999647498E+000                  1.6744835970047769E-001                  3.9231548436992978E+000                 -7.3484086298594447E+000                  4.3887574068638608E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.5765235629059570E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999999635778E+000                  1.6744668181735936E-001                  3.9286072304411479E+000                 -7.3492380114237603E+000                  4.3946970341567608E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.5639736639377518E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999999624061E+000                  1.6744500070738683E-001                  3.9375113319418906E+000                 -7.3518820125233217E+000                  4.4034570197858418E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.5241252658235553E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999999600622E+000                  1.6744161789651840E-001                  3.9505917762105627E+000                 -7.3581408078409192E+000                  4.4148690917111857E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.4307589280733909E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999999577185E+000                  1.6743818590081883E-001                  3.9597079515165894E+000                 -7.3628243762446379E+000                  4.4232358239078415E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.3617664168944744E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999999565463E+000                  1.6743645126600923E-001                  3.9653310280858762E+000                 -7.3657233101150732E+000                  4.4287255056253239E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.3194343275877873E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999999553746E+000                  1.6743470499271434E-001                  3.9705091253585008E+000                 -7.3682707851138503E+000                  4.4341467472049594E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2824670795067164E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999999542029E+000                  1.6743294842481346E-001                  3.9752729975985726E+000                 -7.3704641498787522E+000                  4.4395012357134194E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2508117553458093E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999999530309E+000                  1.6743118294161102E-001                  3.9796669717825859E+000                 -7.3723281158302134E+000                  4.4447905965416155E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2240358305369432E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999999518590E+000                  1.6742940984310678E-001                  3.9837362372217426E+000                 -7.3738964306941179E+000                  4.4500163963762365E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2015958221173417E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999999506870E+000                  1.6742763030821819E-001                  3.9894010879715283E+000                 -7.3759151023924554E+000                  4.4577391780133837E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1728310073872311E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999999999483431E+000                  1.6742405459065274E-001                  3.9960388164677365E+000                 -7.3776568670341485E+000                  4.4678274601762915E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1481192015941064E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999999999459994E+000                  1.6742046441480365E-001                  4.0004848737992980E+000                 -7.3784196863442446E+000                  4.4752430448753744E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1373276524412273E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999999999448277E+000                  1.6741866613764755E-001                  4.0046898985865562E+000                 -7.3790650930674984E+000                  4.4825342509470918E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1282119264270920E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999999999424838E+000                  1.6741506416732371E-001                  4.0110545421806272E+000                 -7.3795453372819129E+000                  4.4944210540826148E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1214377436482858E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999999999389679E+000                  1.6740965506558653E-001                  4.0189054830412552E+000                 -7.3792625757858419E+000                  4.5105350404422522E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1254253865042572E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999999999342808E+000                  1.6740244731001461E-001                  4.0247551128484407E+000                 -7.3780852421064917E+000                  4.5238874499114141E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1420566766444409E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999999999319369E+000                  1.6739885305469468E-001                  4.0284071588028629E+000                 -7.3771793684208369E+000                  4.5325665932625174E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1548839949963295E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999999999295932E+000                  1.6739526619968076E-001                  4.0335624712823508E+000                 -7.3756634306414313E+000                  4.5452689257741401E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.1764098797573994E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.4999999999249056E+000                  1.6738811722129826E-001                  4.0397572020278547E+000                 -7.3729989786896031E+000                  4.5616483885186190E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2144269637572911E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.4999999999202183E+000                  1.6738101161871688E-001                  4.0453988163515451E+000                 -7.3699499595906115E+000                  4.5774334988757737E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2582183657056254E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.4999999999155307E+000                  1.6737395538207206E-001                  4.0492964425026274E+000                 -7.3673837904967474E+000                  4.5889076027707514E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.2953139439001863E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.4999999999131872E+000                  1.6737044792133426E-001                  4.0530357942115574E+000                 -7.3648460844753343E+000                  4.6000867029226580E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.3322143266494069E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.4999999999084996E+000                  1.6736347361802903E-001                  4.0588396986820978E+000                 -7.3603676817538624E+000                  4.6181030450984757E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.3978625715098119E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.4999999999014684E+000                  1.6735311886654403E-001                  4.0651777817680523E+000                 -7.3545900086083300E+000                  4.6387821472872774E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.4835631604785073E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.4999999998944371E+000                  1.6734290023200402E-001                  4.0700364997242549E+000                 -7.3495475026422303E+000                  4.6552945556201015E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.5592966946735465E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.4999999998897500E+000                  1.6733616605493692E-001                  4.0737256893868548E+000                 -7.3455049445988889E+000                  4.6680676203486113E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.6206504447108692E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.4999999998850624E+000                  1.6732949396206517E-001                  4.0789940378171892E+000                 -7.3395054797111463E+000                  4.6865504304504908E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.7127636303302178E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.4999999998756874E+000                  1.6731633194757151E-001                  4.0838502455960990E+000                 -7.3332177132008702E+000                  4.7042807554464225E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.8106791524438650E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.4999999998709999E+000                  1.6730984509428065E-001                  4.0885056363657704E+000                 -7.3271311831911792E+000                  4.7213165310155256E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  6.9068212819611020E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.4999999998616249E+000                  1.6729705109085213E-001                  4.0928602177620803E+000                 -7.3208872548402040E+000                  4.7377110987687043E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.0068602552171162E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.4999999998569375E+000                  1.6729074498597912E-001                  4.0970635532871622E+000                 -7.3148343510781402E+000                  4.7535101220542675E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.1052217708786331E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.4999999998475624E+000                  1.6727830653217357E-001                  4.1023580000866389E+000                 -7.3067565343256682E+000                  4.7737216074049709E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.2386432624992513E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.4999999998381877E+000                  1.6726609625411715E-001                  4.1076940840989105E+000                 -7.2983259248652450E+000                  4.7942153969076768E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.3805647594058265E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.4999999998276405E+000                  1.6725262258143156E-001                  4.1126122716425497E+000                 -7.2902599640391861E+000                  4.8132246603004063E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.5189518871256079E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.4999999998188513E+000                  1.6724160019760534E-001                  4.1169089954252831E+000                 -7.2830878233131724E+000                  4.8298138709099039E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.6441819559116620E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.4999999998100626E+000                  1.6723075752893021E-001                  4.1231162205411627E+000                 -7.2726883779179179E+000                  4.8535691623461537E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  7.8294771385520088E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.4999999997924844E+000                  1.6720958295097677E-001                  4.1296302051794580E+000                 -7.2613624081008279E+000                  4.8785288660353840E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  8.0363948228985631E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.4999999997807656E+000                  1.6719582828880766E-001                  4.1359050755015092E+000                 -7.2505415923804764E+000                  4.9021346277821038E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  8.2391903003227445E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.4999999997631874E+000                  1.6717570165276704E-001                  4.1431267368476101E+000                 -7.2380505722413391E+000                  4.9288704690220442E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  8.4796596971980265E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.4999999997456093E+000                  1.6715614296557144E-001                  4.1501017327079852E+000                 -7.2261387045140477E+000                  4.9540598323047664E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  8.7155152378510275E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.4999999997280311E+000                  1.6713711090902295E-001                  4.1557658264013000E+000                 -7.2166400190980768E+000                  4.9739928761719092E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  8.9082827309570706E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.4999999997163125E+000                  1.6712469601703156E-001                  4.1602270010636975E+000                 -7.2093259256705871E+000                  4.9893074556207679E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  9.0596167775415931E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.4999999997045936E+000                  1.6711248741920848E-001                  4.1668253747295951E+000                 -7.1988003317801157E+000                  5.0113144345169545E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  9.2819228337640026E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.4999999996811562E+000                  1.6708865191985056E-001                  4.1755075408042384E+000                 -7.1855759092088185E+000                  5.0390289031749962E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  9.5689789962044879E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.4999999996577187E+000                  1.6706552753054826E-001                  4.1819905354371265E+000                 -7.1762723342225474E+000                  5.0587166365357819E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  9.7762314479727076E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.4999999996459998E+000                  1.6705420904381110E-001                  4.1884355759526910E+000                 -7.1674016774519709E+000                  5.0775523645669036E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  9.9780194454733266E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.4999999996225626E+000                  1.6703202718404725E-001                  4.1949277919837149E+000                 -7.1590553987876486E+000                  5.0956086287841531E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.0171680936461151E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.4999999996108435E+000                  1.6702114612227711E-001                  4.2014048315534458E+000                 -7.1510899822303724E+000                  5.1129457573936783E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.0360009948442066E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.4999999995874063E+000                  1.6699977712077496E-001                  4.2090369962588516E+000                 -7.1423811603871199E+000                  5.1323384137092294E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.0569908597934034E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.4999999995698283E+000                  1.6698406653816386E-001                  4.2156017296480446E+000                 -7.1353247442472041E+000                  5.1483004265265864E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.0743096514202527E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.4999999995522502E+000                  1.6696860749431483E-001                  4.2210945364974917E+000                 -7.1297288719554963E+000                  5.1611699080972295E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.0882453271377089E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.4999999995405313E+000                  1.6695843250530384E-001                  4.2254830800733751E+000                 -7.1254066303134911E+000                  5.1711987050973534E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.0991328497338946E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.4999999995288125E+000                  1.6694835757426735E-001                  4.2320305047066542E+000                 -7.1191443244153003E+000                  5.1858219420069762E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.1151008539287842E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.4999999995053750E+000                  1.6692849412437510E-001                  4.2406620836680249E+000                 -7.1111686820895157E+000                  5.2045871852576351E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.1357739810458594E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.4999999994819375E+000                  1.6690898947763258E-001                  4.2490788144700007E+000                 -7.1035022945999744E+000                  5.2225782470239173E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.1560067329792783E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.4999999994585003E+000                  1.6688982355602885E-001                  4.2571829379783077E+000                 -7.0960358337365523E+000                  5.2398565539982771E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.1760582934464424E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.4999999994350628E+000                  1.6687098184850951E-001                  4.2649015889210800E+000                 -7.0886886922382581E+000                  5.2564764984460552E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.1961289435159453E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.4999999994116253E+000                  1.6685245382167310E-001                  4.2703862935291230E+000                 -7.0831905837793823E+000                  5.2685389692943438E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.2113722549138844E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.4999999993999065E+000                  1.6684330547567458E-001                  4.2739276825041523E+000                 -7.0795648363048818E+000                  5.2763990744348828E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.2215306651262724E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.4999999993881878E+000                  1.6683423261658070E-001                  4.2790693793799877E+000                 -7.0741822482179746E+000                  5.2879297220768784E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.2367686275931299E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.4999999993647506E+000                  1.6681630873489237E-001                  4.2855318186625535E+000                 -7.0669995626370348E+000                  5.3028450416151589E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.2573991415274925E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.4999999993413129E+000                  1.6679867668862036E-001                  4.2916243501331355E+000                 -7.0598772363478099E+000                  5.3172673789443339E+000                  6.9999999940171509E-001                  2.8000000059828506E-001                  1.9999999999999796E-002                  1.2781961321197152E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
